@relation openjpa_Train_R2-weka.filters.unsupervised.attribute.Remove-R2-3-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute release {0.9.0}
@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false}

@data
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,2,1,0,0,0,0,0,0,37,2,3,0,false
0.9.0,8,3,3,0,0,1,3,2,37,3,6,1,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,2,1,0,0,0,0,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,2,9,0,false
0.9.0,34,12,0,0,0,10,0,10,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,8,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,4,1,0,0,0,0,0,1,37,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,13,0,false
0.9.0,4,3,1,0,0,0,3,2,0,2,9,0,false
0.9.0,8,2,3,0,0,1,1,5,45,1,5,1,false
0.9.0,5,3,1,0,0,0,1,3,45,3,11,0,false
0.9.0,18,15,3,0,0,2,1,4,37,2,6,2,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,0,1,1,45,3,5,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.0,1,1,0,0,0,0,2,0,45,2,5,0,false
0.9.0,3,2,0,0,0,1,0,0,45,3,7,0,false
0.9.0,4,1,0,0,0,1,3,2,45,2,6,0,false
0.9.0,5,2,1,0,0,2,12,2,45,4,9,0,false
0.9.0,9,2,0,0,1,1,1,2,45,3,7,1,false
0.9.0,4,3,1,0,0,0,1,3,0,2,9,0,false
0.9.0,16,5,3,0,1,0,2,6,45,3,13,2,false
0.9.0,5,3,1,0,0,1,2,0,45,2,8,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.0,6,1,4,0,0,0,1,0,37,2,6,0,false
0.9.0,3,1,1,0,0,0,0,0,45,1,5,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,3,1,1,0,0,0,0,0,45,3,13,0,false
0.9.0,9,1,1,0,0,1,0,0,45,2,6,4,false
0.9.0,3,1,1,0,0,0,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,5,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,4,2,0,0,0,0,0,1,37,2,2,0,false
0.9.0,3,1,0,0,0,0,0,1,37,2,3,1,false
0.9.0,27,1,6,0,0,0,1,3,45,4,8,16,false
0.9.0,1,1,0,0,0,0,2,0,37,2,2,0,false
0.9.0,7,2,1,2,0,1,0,2,45,2,7,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,8,1,2,0,0,0,1,0,45,1,3,5,false
0.9.0,3,1,0,0,0,0,0,3,45,2,7,0,false
0.9.0,3,1,0,0,0,0,0,1,37,2,6,0,false
0.9.0,15,7,2,0,0,1,1,0,45,3,11,0,false
0.9.0,3,1,0,0,0,1,1,1,45,3,13,0,false
0.9.0,25,7,4,0,1,2,2,2,45,3,8,1,false
0.9.0,3,1,0,0,0,1,0,0,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,2,45,3,10,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,3,2,1,0,0,0,0,0,6,1,1,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.0,3,1,1,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,1,1,45,3,8,1,false
0.9.0,6,3,1,0,0,3,0,0,37,3,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,1,1,0,0,0,0,6,0,0,1,6,0,false
0.9.0,3,1,0,1,0,1,4,0,0,1,6,0,false
0.9.0,5,1,1,0,0,1,0,3,45,3,11,2,false
0.9.0,26,14,7,1,1,6,0,0,45,3,6,2,false
0.9.0,1,1,0,0,0,0,1,0,37,2,3,0,false
0.9.0,2,1,0,0,0,0,0,0,37,2,4,0,false
0.9.0,3,5,0,0,0,1,0,0,37,2,6,0,false
0.9.0,7,5,0,0,0,5,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,0,1,1,45,3,10,0,false
0.9.0,3,1,1,0,0,0,0,0,2,1,1,0,false
0.9.0,14,3,2,1,1,1,0,8,0,1,8,0,false
0.9.0,3,2,0,0,0,1,0,0,37,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,5,2,1,0,0,1,2,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,1,1,0,0,0,0,7,0,45,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,11,2,1,0,0,1,2,0,37,2,5,0,false
0.9.0,3,1,0,0,0,1,1,1,37,2,4,0,false
0.9.0,3,1,0,0,0,1,29,0,45,3,8,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,5,0,45,4,8,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,1,2,45,2,8,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,5,0,false
0.9.0,1,1,0,0,0,0,18,0,45,2,5,0,false
0.9.0,3,1,1,0,0,0,2,0,0,2,9,0,false
0.9.0,3,1,0,0,0,1,0,3,45,2,7,0,false
0.9.0,4,1,0,0,0,0,0,2,37,3,6,0,false
0.9.0,44,13,4,3,0,1,1,0,45,1,4,4,false
0.9.0,6,5,1,0,0,0,1,5,45,3,11,0,false
0.9.0,4,2,1,0,0,0,5,0,45,2,7,0,false
0.9.0,3,1,0,0,0,1,2,1,37,3,6,0,false
0.9.0,4,1,0,0,0,0,1,0,45,2,8,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,4,2,1,0,0,1,4,1,45,1,4,1,false
0.9.0,29,10,18,0,0,0,1,32,45,3,8,2,false
0.9.0,24,16,8,1,2,5,2,2,0,1,8,5,false
0.9.0,4,1,0,0,0,0,1,2,45,3,13,0,false
0.9.0,3,1,0,0,0,1,1,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.0,8,3,2,0,0,2,1,0,37,2,8,1,false
0.9.0,3,1,0,0,0,0,0,3,45,2,7,0,false
0.9.0,14,4,3,0,0,0,31,3,45,2,7,2,false
0.9.0,3,1,0,0,0,0,0,1,37,2,2,0,false
0.9.0,8,2,0,1,1,2,0,0,0,1,8,0,false
0.9.0,3,1,0,0,0,1,3,0,45,3,10,0,false
0.9.0,50,25,30,0,0,1,0,16,37,2,5,4,false
0.9.0,3,2,0,0,0,1,3,0,45,2,6,0,false
0.9.0,14,9,4,0,0,4,0,3,37,2,2,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,7,0,false
0.9.0,4,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,6,7,2,2,0,3,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,1,1,0,0,0,0,1,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,4,1,1,0,0,0,0,1,45,3,6,0,false
0.9.0,7,2,2,0,0,0,2,0,37,2,2,2,false
0.9.0,5,2,1,0,0,1,4,0,37,1,2,0,false
0.9.0,9,3,1,0,1,0,0,5,45,2,7,1,false
0.9.0,16,3,5,0,0,0,0,8,37,2,2,5,false
0.9.0,4,3,2,0,0,0,0,0,45,3,11,0,false
0.9.0,4,2,0,0,0,2,0,4,37,2,3,0,false
0.9.0,3,1,0,0,0,1,1,0,45,3,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,1,1,3,45,2,7,0,false
0.9.0,16,10,2,2,0,10,0,4,45,3,8,5,false
0.9.0,10,2,2,0,1,1,0,9,45,2,7,4,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,12,1,1,0,0,1,1,1,45,2,6,31,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,11,12,2,0,0,2,2,2,45,3,10,2,false
0.9.0,3,1,0,0,0,0,0,1,45,2,5,0,false
0.9.0,1,1,0,0,0,0,0,0,45,1,4,0,false
0.9.0,6,3,2,0,0,2,0,0,37,2,6,0,false
0.9.0,3,1,0,0,0,0,0,3,45,2,7,0,false
0.9.0,3,1,0,0,0,0,0,1,0,2,9,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,6,45,2,7,0,false
0.9.0,4,1,0,0,0,0,2,0,37,2,4,0,false
0.9.0,3,2,0,0,0,1,0,0,0,1,5,0,false
0.9.0,3,2,1,0,0,0,0,0,45,2,6,0,false
0.9.0,3,1,1,0,0,0,0,0,45,1,3,0,false
0.9.0,4,2,3,0,0,0,0,0,45,1,5,0,false
0.9.0,3,1,0,0,0,1,4,0,37,3,9,0,false
0.9.0,3,1,1,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,4,1,0,0,0,1,0,2,45,2,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,4,2,2,0,0,0,1,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,7,4,4,0,0,2,2,1,37,1,2,3,false
0.9.0,2,1,0,0,0,0,1,0,45,2,6,0,false
0.9.0,4,1,1,0,0,1,0,0,45,1,3,0,false
0.9.0,1,1,0,0,0,0,2,0,37,2,2,0,false
0.9.0,3,1,0,0,0,0,0,1,45,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,2,1,1,0,false
0.9.0,1,1,0,0,0,0,1,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,3,2,0,0,0,1,2,0,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,9,3,0,0,1,1,0,2,45,2,5,1,false
0.9.0,3,1,0,0,0,1,2,0,45,3,11,0,false
0.9.0,3,2,0,0,0,0,0,1,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,30,10,1,0,0,1,0,10,37,2,3,0,false
0.9.0,3,1,0,0,0,0,1,0,45,2,7,0,false
0.9.0,5,3,1,0,0,1,1,4,45,3,8,2,false
0.9.0,5,1,3,0,0,0,0,1,37,2,2,2,false
0.9.0,3,1,0,0,0,1,1,0,0,2,9,0,false
0.9.0,4,2,0,0,0,2,0,2,37,2,6,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,13,3,1,0,1,1,0,3,45,3,7,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,8,1,0,0,1,1,0,4,0,1,8,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,5,1,2,0,0,0,0,0,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,10,4,0,0,1,0,2,3,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,7,0,false
0.9.0,4,2,0,0,0,2,15,1,45,2,6,0,false
0.9.0,5,3,2,0,0,0,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,7,0,37,2,2,0,false
0.9.0,3,2,0,0,0,1,0,1,45,3,11,0,false
0.9.0,1,1,0,0,0,0,0,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,2,45,2,7,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,8,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,1,37,3,6,0,false
0.9.0,3,2,1,0,0,0,0,1,0,2,6,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,16,3,6,0,1,1,0,20,45,2,7,8,false
0.9.0,4,2,0,0,0,0,0,0,37,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,1,1,0,0,0,0,0,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,5,0,false
0.9.0,21,7,9,0,0,1,39,4,45,3,8,0,false
0.9.0,3,1,1,0,0,0,0,0,45,3,7,0,false
0.9.0,6,4,0,0,0,4,1,3,37,1,2,1,false
0.9.0,1,1,0,0,0,0,4,0,45,1,4,0,false
0.9.0,11,2,3,0,1,0,0,3,37,2,3,0,false
0.9.0,12,4,0,0,0,3,2,0,37,2,3,0,false
0.9.0,3,1,1,0,0,0,1,0,37,2,6,0,false
0.9.0,7,3,3,0,0,1,2,3,0,1,7,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,2,1,0,0,0,0,0,0,45,1,4,0,false
0.9.0,1,1,0,0,0,0,3,0,45,1,4,0,false
0.9.0,7,5,1,0,0,3,3,2,37,2,5,0,false
0.9.0,3,2,0,0,0,0,0,1,0,2,9,0,false
0.9.0,1,1,0,0,0,0,0,0,45,1,3,0,false
0.9.0,1,1,0,0,0,0,2,0,45,3,8,0,false
0.9.0,10,9,1,1,0,0,0,5,45,1,4,2,false
0.9.0,3,1,0,0,0,1,4,0,45,3,13,0,false
0.9.0,5,3,1,0,0,2,0,2,37,2,6,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.0,9,5,3,0,0,3,1,0,45,3,13,4,false
0.9.0,14,5,0,0,0,4,2,0,37,2,3,0,false
0.9.0,1,1,0,0,0,0,1,0,37,2,2,0,false
0.9.0,7,6,2,0,0,1,5,2,45,3,10,0,false
0.9.0,5,1,3,0,0,0,2,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,7,0,false
0.9.0,3,1,0,0,0,1,0,0,37,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,2,1,1,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,2,0,1,0,1,0,2,0,1,5,0,false
0.9.0,2,1,0,0,0,0,0,0,45,2,8,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,7,0,false
0.9.0,3,1,0,0,0,1,5,1,45,3,11,0,false
0.9.0,4,1,0,0,0,0,0,2,45,3,13,0,false
0.9.0,13,5,2,0,0,3,2,2,0,1,8,0,false
0.9.0,8,2,0,0,1,2,1,0,37,2,3,0,false
0.9.0,3,2,0,0,0,1,0,0,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,1,6,45,3,11,0,false
0.9.0,3,1,0,0,0,0,1,1,45,3,5,0,false
0.9.0,3,1,0,0,0,1,0,1,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,7,0,false
0.9.0,3,2,0,0,0,0,1,4,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,3,0,false
0.9.0,2,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,5,2,2,0,0,0,0,2,37,1,2,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,4,1,0,0,0,0,0,2,45,3,13,0,false
0.9.0,21,5,3,0,3,0,1,2,37,1,2,3,false
0.9.0,2,1,0,0,0,0,0,0,37,2,4,0,false
0.9.0,19,8,6,0,1,5,3,3,37,2,4,1,false
0.9.0,3,1,0,0,0,1,1,0,0,1,5,0,false
0.9.0,8,3,3,0,0,1,3,2,37,3,6,1,false
0.9.0,9,3,2,0,0,0,2,4,37,2,5,3,false
0.9.0,3,1,1,0,0,0,1,0,45,3,10,0,false
0.9.0,9,3,0,0,1,1,0,2,45,1,4,1,false
0.9.0,8,3,1,1,0,3,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,0,2,0,37,2,3,0,false
0.9.0,8,2,0,0,1,1,1,2,45,3,7,1,false
0.9.0,20,9,6,0,1,1,3,9,45,3,13,2,false
0.9.0,4,1,1,0,0,0,0,1,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,4,2,1,1,0,0,2,0,37,2,3,1,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,11,3,2,0,0,1,0,0,45,1,4,0,false
0.9.0,4,1,1,1,0,1,2,1,37,2,3,3,false
0.9.0,5,1,3,0,0,0,0,0,45,2,4,0,false
0.9.0,4,1,1,0,0,0,0,1,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,2,45,3,13,0,false
0.9.0,17,4,8,0,0,1,3,25,45,2,8,1,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,6,3,2,0,0,1,0,2,0,1,8,0,false
0.9.0,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.0,6,1,0,0,0,0,0,1,45,3,13,0,false
0.9.0,2,1,0,0,0,0,0,0,45,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,7,0,false
0.9.0,3,1,1,0,0,0,0,0,37,1,2,0,false
0.9.0,5,3,2,0,0,1,0,1,0,1,8,0,false
0.9.0,6,3,1,0,0,0,0,3,45,1,4,2,false
0.9.0,4,1,0,0,0,0,0,2,37,2,4,0,false
0.9.0,17,12,3,0,0,0,1,1,45,3,11,1,false
0.9.0,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,17,3,45,2,8,0,false
0.9.0,3,1,0,0,0,1,1,2,37,2,4,1,false
0.9.0,4,2,0,0,0,2,0,2,45,1,4,0,false
0.9.0,20,10,5,0,0,1,9,8,45,3,10,3,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,5,2,1,0,0,1,0,0,0,1,4,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,48,16,21,0,4,1,0,3,37,2,3,8,false
0.9.0,3,1,0,0,0,0,0,1,45,2,7,0,false
0.9.0,18,17,6,0,0,6,12,14,45,3,13,3,false
0.9.0,3,1,0,0,0,1,0,0,0,2,9,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,4,3,0,0,0,2,0,1,45,3,8,0,false
0.9.0,4,2,0,0,0,2,0,0,45,3,6,0,false
0.9.0,3,2,0,0,0,1,4,0,37,2,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,4,2,0,0,0,2,0,1,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,1,1,0,0,0,0,2,0,45,1,4,0,false
0.9.0,3,1,0,0,0,0,6,0,45,2,5,0,false
0.9.0,37,21,0,0,0,12,1,0,37,2,2,1,false
0.9.0,9,3,0,0,1,2,0,2,45,1,4,1,false
0.9.0,4,1,0,0,0,1,1,0,45,2,6,0,false
0.9.0,3,1,0,0,0,1,4,0,45,3,10,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,5,2,1,0,0,2,0,0,37,1,2,1,false
0.9.0,3,2,0,0,0,1,3,1,45,3,13,0,false
0.9.0,11,1,9,0,0,0,0,0,45,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,4,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,1,1,0,0,0,0,2,0,45,3,8,0,false
0.9.0,33,13,9,0,0,5,1,6,45,3,10,2,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,2,1,0,0,0,0,0,0,37,2,3,0,false
0.9.0,3,2,0,0,0,1,0,0,0,1,5,0,false
0.9.0,3,3,0,0,0,1,5,2,45,2,8,4,false
0.9.0,3,1,0,0,0,0,0,1,0,1,4,0,false
0.9.0,4,3,0,0,0,1,0,1,0,1,5,0,false
0.9.0,3,1,1,0,0,0,0,0,45,2,5,0,false
0.9.0,11,3,0,0,0,0,0,1,37,3,6,2,false
0.9.0,5,3,0,0,0,3,3,0,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,1,45,1,4,0,false
0.9.0,8,2,0,0,1,1,0,2,45,3,7,1,false
0.9.0,5,1,1,0,0,1,0,2,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,18,7,1,0,1,3,1,3,45,3,11,3,false
0.9.0,3,1,0,0,0,0,0,1,37,2,4,0,false
0.9.0,11,3,2,0,0,0,1,4,37,1,2,1,false
0.9.0,32,8,8,0,1,1,5,19,45,2,6,5,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,2,45,2,7,0,false
0.9.0,8,2,0,0,1,1,0,2,45,3,7,1,false
0.9.0,6,4,3,0,0,0,2,2,45,3,11,0,false
0.9.0,3,1,1,0,0,0,1,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.0,6,3,1,0,0,0,3,1,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,34,12,0,0,1,1,0,8,45,2,8,0,false
0.9.0,4,2,1,1,0,0,1,1,45,3,8,2,false
0.9.0,5,1,2,0,0,0,7,1,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,1,37,1,2,0,false
0.9.0,4,2,1,0,0,0,8,0,45,4,8,0,false
0.9.0,4,2,1,0,0,1,5,1,45,3,8,0,false
0.9.0,4,1,0,0,0,0,0,1,45,4,9,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,5,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,11,0,false
0.9.0,9,5,2,0,0,0,1,2,37,2,6,1,false
0.9.0,3,1,0,0,0,1,1,1,45,3,7,1,false
0.9.0,1,1,0,0,0,0,2,0,45,3,8,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.0,9,3,0,0,1,1,0,2,45,2,5,1,false
0.9.0,24,1,5,0,0,0,1,1,45,4,8,11,false
0.9.0,15,4,4,0,1,2,0,10,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,1,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,6,0,45,2,5,0,false
0.9.0,5,3,0,0,0,3,9,3,45,3,8,1,false
0.9.0,13,2,3,0,0,0,0,3,37,2,3,3,false
0.9.0,4,2,1,0,0,1,0,0,37,1,2,1,false
0.9.0,8,2,0,0,1,1,0,2,45,3,7,1,false
0.9.0,5,3,0,1,0,3,2,0,37,2,6,0,false
0.9.0,5,4,1,0,0,0,0,1,37,1,2,0,false
0.9.0,1,1,0,0,0,0,1,0,0,1,4,0,false
0.9.0,10,2,2,1,1,1,2,1,45,3,10,1,false
0.9.0,3,1,0,0,0,1,1,0,45,2,7,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,7,0,false
0.9.0,6,3,3,0,0,1,2,0,37,2,6,0,false
0.9.0,3,1,0,0,0,1,0,3,37,3,9,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,4,0,false
0.9.0,3,1,0,0,0,0,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,13,0,false
0.9.0,4,2,0,1,0,1,0,2,0,1,8,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.0,3,2,0,0,0,1,2,0,45,3,11,0,false
0.9.0,7,2,1,0,0,2,0,0,37,2,3,0,false
0.9.0,10,3,0,0,0,3,1,0,45,1,4,3,false
0.9.0,4,2,0,1,0,1,0,2,0,1,8,0,false
0.9.0,10,2,1,0,1,0,0,4,0,1,8,0,false
0.9.0,21,6,6,0,1,0,1,11,45,2,7,0,false
0.9.0,11,2,6,0,0,0,1,1,37,2,2,2,false
0.9.0,5,2,1,0,0,0,0,1,37,2,6,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,76,0,45,3,10,0,false
0.9.0,1,1,0,0,0,0,1,0,45,2,5,0,false
0.9.0,12,4,1,0,1,1,0,1,37,2,3,1,false
0.9.0,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,1,1,0,1,6,0,false
0.9.0,3,1,0,0,0,1,1,0,45,3,11,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,4,2,1,0,0,1,4,1,45,2,6,2,false
0.9.0,5,2,2,0,0,0,0,4,37,2,2,3,false
0.9.0,3,2,0,0,0,1,0,1,37,2,4,0,false
0.9.0,3,1,0,0,0,1,4,0,0,1,5,0,false
0.9.0,47,21,2,0,0,0,0,2,37,2,3,4,false
0.9.0,4,1,1,0,0,0,1,0,37,1,2,0,false
0.9.0,2,1,0,0,0,0,0,0,45,2,7,0,false
0.9.0,4,2,2,0,0,0,1,0,45,1,7,0,false
0.9.0,4,1,0,0,0,0,1,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,1,0,45,2,6,0,false
0.9.0,22,6,7,4,1,3,1,5,45,2,5,4,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,1,0,0,0,2,0,45,3,10,0,false
0.9.0,10,2,0,0,1,1,0,2,37,3,6,0,false
0.9.0,3,1,0,0,0,1,2,2,45,2,7,0,false
0.9.0,4,2,0,0,0,0,0,2,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,6,0,false
0.9.0,6,2,1,1,0,1,0,2,45,2,6,0,false
0.9.0,3,1,0,1,0,1,0,2,45,2,6,0,false
0.9.0,3,2,0,0,0,1,0,0,37,1,2,0,false
