@relation openjpa_Train_R3-weka.filters.unsupervised.attribute.Remove-R2-3-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute release {0.9.6,0.9.0}
@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false,true}

@data
0.9.6,4,1,1,0,0,1,0,1,168,1,1,0,false
0.9.0,25,11,13,4,0,3,0,4,37,2,3,2,false
0.9.0,3,1,0,0,0,1,13,2,45,2,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,16,9,6,0,0,1,2,3,37,1,2,3,false
0.9.0,15,6,4,0,0,0,0,3,37,2,3,0,false
0.9.0,3,1,0,0,0,1,1,0,45,3,11,0,false
0.9.6,2,1,0,0,0,0,0,0,168,1,2,0,false
0.9.6,22,2,0,0,0,2,2,1,168,2,7,1,false
0.9.0,6,3,1,0,0,0,1,1,37,1,2,2,false
0.9.0,17,3,3,0,0,0,1,2,37,1,2,6,false
0.9.6,9,3,0,0,1,2,0,2,185,1,1,1,false
0.9.6,3,2,0,0,0,1,1,0,168,2,7,0,false
0.9.0,3,1,0,0,0,1,0,2,45,2,6,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,3,0,true
0.9.6,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.6,20,2,0,0,0,0,1,0,168,1,1,0,false
0.9.6,2,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,4,1,2,0,0,0,0,0,45,1,4,0,false
0.9.6,12,4,1,0,1,2,0,3,185,1,1,0,true
0.9.6,3,1,0,0,0,1,0,0,168,3,5,0,false
0.9.0,3,1,0,0,0,1,71,0,45,3,10,0,false
0.9.0,6,2,2,0,0,1,0,4,0,1,7,0,false
0.9.6,17,4,4,0,0,3,1,10,185,3,9,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.6,3,1,0,0,0,1,0,0,185,1,3,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.6,3,1,1,0,0,0,0,0,185,2,4,0,false
0.9.0,3,1,0,0,0,1,1,0,45,1,7,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,7,0,false
0.9.0,23,5,6,0,1,1,0,8,45,3,13,2,false
0.9.0,3,1,0,0,0,1,19,1,45,3,10,0,false
0.9.6,3,1,0,0,0,0,0,0,185,4,14,0,true
0.9.0,4,1,0,0,0,0,0,2,45,3,13,0,false
0.9.0,6,2,3,0,0,1,0,4,37,2,2,2,false
0.9.6,4,1,0,0,0,0,0,5,185,2,3,0,true
0.9.0,4,1,1,0,0,0,2,1,45,3,10,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.6,13,8,6,0,0,0,0,0,168,1,1,2,false
0.9.0,4,1,0,0,0,1,0,2,45,2,6,0,false
0.9.0,9,3,0,0,1,1,0,2,45,1,4,1,false
0.9.0,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.6,3,2,0,0,0,0,0,3,185,2,3,0,true
0.9.0,116,65,28,0,0,1,0,51,45,3,7,16,false
0.9.6,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,6,3,1,0,0,2,1,0,45,1,4,0,false
0.9.0,13,6,0,0,0,3,4,0,0,1,5,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.6,3,1,1,0,0,0,0,0,168,1,2,0,false
0.9.0,3,1,0,0,0,1,1,0,45,3,6,1,false
0.9.0,8,2,2,0,0,1,0,3,45,3,13,0,false
0.9.0,10,5,2,0,0,4,0,3,37,1,2,0,false
0.9.0,3,1,1,0,0,0,0,0,45,2,7,0,false
0.9.0,9,3,3,0,0,1,0,0,37,1,2,0,false
0.9.6,2,1,0,0,0,0,0,0,185,2,3,0,true
0.9.6,3,1,0,0,0,1,0,1,168,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,5,3,0,0,0,3,0,1,2,1,1,0,false
0.9.0,11,3,2,0,0,0,0,0,45,1,4,0,false
0.9.6,3,1,0,0,0,1,1,2,185,3,9,0,false
0.9.0,3,2,0,0,0,1,1,0,45,2,8,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,2,1,0,0,0,0,0,0,45,3,11,0,false
0.9.6,27,10,14,11,0,0,1,3,94,2,2,2,false
0.9.6,3,1,0,0,0,1,0,1,168,2,2,0,false
0.9.6,3,3,0,0,0,0,2,0,185,2,3,1,true
0.9.6,27,11,12,0,0,5,1,13,185,3,9,3,false
0.9.6,2,1,0,0,0,0,1,0,185,3,6,0,true
0.9.0,6,2,1,0,0,1,2,0,45,1,4,0,false
0.9.6,5,3,0,0,0,3,0,2,185,2,5,0,false
0.9.6,3,1,1,0,0,0,1,0,185,1,1,0,false
0.9.0,3,1,0,0,0,1,1,0,45,2,4,0,false
0.9.6,3,1,0,0,0,1,4,0,185,2,2,0,false
0.9.6,3,2,0,0,0,1,0,0,94,2,2,0,false
0.9.6,4,1,0,0,0,0,0,2,185,3,10,0,false
0.9.6,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,4,3,1,0,0,2,0,1,0,2,6,0,false
0.9.0,5,2,1,0,0,2,1,3,45,2,8,1,false
0.9.6,45,6,10,0,0,0,1,9,185,2,2,18,false
0.9.0,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.6,3,1,0,0,0,0,0,0,185,1,1,0,false
0.9.6,4,2,0,0,0,1,31,0,168,2,2,0,false
0.9.0,18,8,5,0,0,2,1,4,37,1,2,9,false
0.9.0,2,1,0,0,0,0,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,7,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,4,2,0,0,0,0,0,1,37,1,2,0,false
0.9.6,3,1,0,0,0,0,0,1,185,4,13,1,true
0.9.6,7,2,1,0,0,2,0,0,185,4,13,0,true
0.9.6,3,1,0,0,0,1,0,0,185,1,1,1,false
0.9.0,6,3,3,0,0,1,1,3,45,4,8,0,false
0.9.0,25,4,17,0,0,0,1,24,45,3,11,3,false
0.9.0,3,1,0,0,0,1,0,0,45,3,13,0,false
0.9.0,4,1,0,0,0,1,0,3,45,2,6,1,false
0.9.0,52,24,24,2,0,11,2,2,45,2,4,4,false
0.9.6,3,1,1,0,0,0,10,0,185,2,2,0,true
0.9.0,17,5,4,0,1,1,2,5,45,2,7,1,false
0.9.0,3,1,0,0,0,1,0,1,45,2,6,0,false
0.9.0,17,6,4,0,0,1,1,1,37,2,3,1,false
0.9.0,4,1,0,0,0,1,0,1,45,2,4,0,false
0.9.6,3,3,0,0,0,1,12,0,185,3,9,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,4,2,2,0,0,0,2,0,45,3,13,0,false
0.9.6,3,1,0,0,0,1,0,0,168,1,1,0,false
0.9.0,6,3,3,1,0,1,2,0,37,2,3,0,false
0.9.0,9,1,2,0,1,0,0,0,45,2,6,0,false
0.9.0,6,1,2,0,0,0,0,4,37,2,3,0,false
0.9.6,3,1,0,0,0,1,0,1,185,1,3,1,true
0.9.0,3,1,1,0,0,0,3,0,0,2,9,0,false
0.9.0,3,1,1,0,0,0,0,0,0,1,8,0,false
0.9.6,5,4,1,0,0,2,2,1,185,4,14,0,true
0.9.0,3,2,1,0,0,0,2,0,45,3,8,0,false
0.9.0,18,6,10,0,0,2,1,5,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,3,1,1,0,0,0,0,0,37,1,2,0,false
0.9.6,8,3,0,0,1,1,1,1,0,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.6,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.0,3,2,0,0,0,0,2,1,0,1,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.6,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.0,12,6,6,1,0,2,3,1,45,2,6,1,false
0.9.0,4,3,0,0,0,0,1,1,0,2,9,0,false
0.9.6,5,3,0,0,0,3,5,3,185,4,13,1,true
0.9.6,3,1,0,1,0,1,1,1,168,1,1,0,false
0.9.6,12,7,4,2,0,4,1,3,185,4,13,0,true
0.9.0,3,1,0,0,0,0,0,1,37,2,4,0,false
0.9.0,4,1,1,0,0,1,1,3,45,1,5,1,false
0.9.0,3,1,1,0,0,0,1,0,45,1,7,0,false
0.9.0,3,2,0,0,0,1,4,0,37,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.6,3,2,1,0,0,0,2,1,185,2,8,0,false
0.9.0,3,1,0,0,0,1,1,1,0,1,5,1,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,2,0,0,0,1,1,0,37,1,2,0,false
0.9.6,5,1,1,0,0,1,0,0,185,3,5,0,true
0.9.0,3,1,0,0,0,1,1,0,37,2,3,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,6,0,false
0.9.6,25,7,3,2,1,0,1,4,185,4,19,4,true
0.9.6,5,6,1,0,0,1,1,4,185,3,6,4,true
0.9.0,4,1,1,0,0,1,1,0,45,1,4,0,false
0.9.6,3,1,0,0,0,1,0,1,185,1,3,1,true
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,4,2,0,0,0,2,6,2,45,4,8,0,false
0.9.6,3,1,0,0,0,1,0,3,168,2,5,1,false
0.9.0,3,1,0,0,0,1,0,3,37,2,3,0,false
0.9.6,4,2,0,0,0,2,16,2,185,3,9,0,false
0.9.0,3,1,0,0,0,1,7,0,45,3,10,0,false
0.9.0,6,4,2,0,0,3,8,1,45,1,5,1,false
0.9.6,23,1,1,0,0,1,1,1,185,1,1,61,false
0.9.6,3,1,0,0,0,1,0,0,168,1,1,0,false
0.9.0,14,10,5,2,0,1,1,8,37,1,2,3,false
0.9.0,3,1,1,0,0,0,0,0,37,1,2,0,false
0.9.0,3,2,0,0,0,1,6,0,0,1,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.6,5,1,0,0,0,0,0,0,185,1,2,0,false
0.9.0,2,1,0,0,0,0,0,0,37,2,2,0,false
0.9.6,4,1,2,0,0,0,5,0,185,2,5,0,false
0.9.0,12,10,1,0,0,2,2,8,45,3,13,2,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,2,1,0,0,0,0,1,0,185,3,6,0,true
0.9.6,32,8,8,0,1,1,5,15,185,1,1,5,true
0.9.0,4,1,0,0,0,0,0,1,45,4,9,0,false
0.9.6,5,2,3,0,0,0,0,0,94,1,1,1,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,3,1,0,0,0,1,0,0,168,3,5,0,false
0.9.6,3,1,0,0,0,1,0,3,185,2,3,0,true
0.9.0,22,8,7,0,1,5,1,0,45,2,10,3,false
0.9.0,3,1,0,0,0,1,0,0,45,3,7,0,false
0.9.6,13,3,0,0,0,0,0,1,168,1,1,0,false
0.9.6,9,4,3,0,0,2,0,0,168,2,5,1,true
0.9.0,3,2,0,0,0,1,1,0,37,2,6,0,false
0.9.6,3,1,0,0,0,1,0,1,168,2,2,1,false
0.9.6,1,1,0,0,0,0,1,0,168,1,1,0,true
0.9.0,4,1,0,0,0,0,0,2,37,3,6,0,false
0.9.0,3,1,0,0,0,1,12,1,45,3,10,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.6,19,11,1,0,0,1,1,3,185,2,8,5,false
0.9.6,3,1,0,0,0,1,0,1,185,2,2,0,true
0.9.6,3,1,0,0,0,1,0,1,185,2,3,0,true
0.9.6,10,5,3,0,0,0,2,4,168,2,7,1,false
0.9.6,11,6,5,1,0,2,2,3,94,4,7,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.6,56,23,11,0,0,1,0,5,168,2,6,16,false
0.9.6,3,1,0,0,0,1,0,0,185,1,2,0,false
0.9.6,3,1,0,0,0,1,0,1,185,3,10,0,false
0.9.6,12,6,2,0,1,1,0,6,185,4,14,5,true
0.9.6,3,2,0,0,0,0,0,1,94,2,2,0,false
0.9.6,1,1,0,0,0,0,4,0,185,1,2,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,3,1,0,0,0,1,1,1,37,2,6,0,false
0.9.0,23,18,0,0,0,2,2,1,45,3,7,1,false
0.9.0,3,1,0,0,0,0,0,1,37,2,3,0,false
0.9.0,5,3,2,0,0,1,0,1,0,1,8,0,false
0.9.0,3,2,1,0,0,0,0,1,0,2,6,0,false
0.9.6,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,3,1,0,0,0,1,0,0,168,3,3,0,false
0.9.0,3,1,0,0,0,1,1,0,45,3,11,0,false
0.9.6,10,2,1,0,1,0,0,1,94,1,1,0,false
0.9.0,4,1,0,0,0,0,0,2,45,4,9,0,false
0.9.0,7,5,3,0,0,2,3,1,37,3,9,0,false
0.9.6,3,1,0,0,0,0,0,1,185,2,2,0,true
0.9.6,3,1,0,0,0,1,1,1,168,2,5,0,false
0.9.6,3,2,0,0,0,1,5,0,168,2,7,0,false
0.9.6,31,10,11,2,2,1,1,0,94,2,2,11,false
0.9.0,65,22,20,0,0,2,0,15,37,2,3,1,false
0.9.6,9,2,0,0,1,1,0,4,185,2,2,0,true
0.9.6,26,11,8,0,0,3,1,3,168,2,4,6,false
0.9.0,3,1,1,0,0,0,5,0,45,3,10,0,false
0.9.0,18,4,10,0,0,2,1,2,0,2,5,0,false
0.9.0,3,1,0,0,0,1,4,0,45,3,8,0,false
0.9.0,19,8,7,0,0,1,5,2,0,1,8,2,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.6,4,1,0,0,0,0,0,1,185,2,2,0,true
0.9.0,3,1,1,0,0,0,0,0,37,2,3,0,false
0.9.6,3,1,0,0,0,1,0,1,168,1,1,0,false
0.9.0,33,13,14,0,2,1,1,5,45,2,5,2,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,6,1,false
0.9.0,3,1,0,0,0,1,0,0,45,1,7,0,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.6,3,1,0,0,0,1,0,0,168,2,2,0,false
0.9.0,3,1,0,0,0,1,8,1,45,3,13,0,false
0.9.0,3,1,0,0,0,0,0,1,37,2,3,0,false
0.9.6,3,1,0,0,0,0,1,0,185,1,1,0,false
0.9.0,8,4,4,0,0,1,0,1,37,2,2,1,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,1,0,0,0,0,0,45,1,3,0,false
0.9.6,9,6,0,0,1,3,2,1,185,4,13,0,false
0.9.0,25,8,9,2,0,1,1,2,45,2,7,2,false
0.9.0,3,1,0,0,0,1,0,0,45,3,7,0,false
0.9.0,5,2,3,0,0,1,4,0,45,4,8,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,2,0,true
0.9.0,29,10,6,0,3,1,0,3,37,2,3,0,false
0.9.6,31,10,7,0,3,1,0,4,168,3,6,0,false
0.9.0,3,1,0,0,0,0,0,1,45,3,7,0,false
0.9.0,17,1,0,0,0,1,1,0,45,2,6,1,false
0.9.0,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,1,0,1,8,0,false
0.9.0,1,1,0,0,0,0,4,0,45,2,5,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,4,1,0,0,0,0,0,1,37,2,3,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.0,1,1,0,0,0,0,2,0,45,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,1,0,45,3,11,0,false
0.9.0,55,31,23,4,0,0,1,11,0,1,8,22,false
0.9.6,3,2,0,0,0,1,1,0,168,2,7,0,false
0.9.6,3,1,0,0,0,1,1,0,185,3,6,0,true
0.9.0,3,2,0,0,0,1,13,0,45,1,4,0,false
0.9.6,3,1,0,0,0,0,0,0,185,1,1,0,false
0.9.0,13,4,1,0,1,1,0,3,45,3,7,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.6,3,1,1,0,0,0,0,0,185,2,5,0,false
0.9.6,3,2,1,0,0,0,0,0,107,2,2,0,false
0.9.0,4,2,0,1,0,1,0,2,0,1,8,0,false
0.9.6,3,1,0,0,0,0,0,1,94,2,2,0,false
0.9.0,14,4,8,0,0,1,1,2,0,2,12,3,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.6,3,2,0,0,0,1,0,0,168,2,7,0,false
0.9.6,3,1,0,0,0,1,0,1,185,3,10,0,false
0.9.6,18,14,7,0,0,2,0,1,185,1,1,1,false
0.9.6,3,1,0,0,0,0,0,3,185,2,3,0,true
0.9.6,6,1,1,0,0,1,1,3,185,3,6,2,true
0.9.6,16,11,0,0,0,6,0,5,185,2,3,1,true
0.9.0,9,3,2,0,0,2,0,0,37,2,3,0,false
0.9.0,12,1,1,0,1,0,0,6,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.6,3,1,0,0,0,1,0,1,168,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.6,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,3,2,0,0,0,0,3,3,185,4,7,0,false
0.9.0,30,7,7,0,4,1,0,1,37,2,6,5,false
0.9.6,5,2,2,0,0,1,8,2,185,4,14,2,true
0.9.6,4,3,1,0,0,1,8,0,168,3,5,1,false
0.9.6,3,1,0,1,0,1,0,2,168,1,1,0,true
0.9.6,5,3,1,0,0,1,0,1,168,1,2,0,false
0.9.0,3,2,1,0,0,0,0,1,37,2,3,0,false
0.9.6,3,1,0,0,0,1,10,0,94,1,1,0,false
0.9.0,11,1,3,0,1,1,0,4,0,1,5,0,false
0.9.0,4,2,0,0,0,1,0,1,0,1,5,0,false
0.9.6,1,1,0,0,0,0,3,0,185,2,2,0,true
0.9.0,3,1,0,0,0,0,1,0,0,1,7,0,false
0.9.6,6,2,3,0,0,0,2,2,168,1,1,3,false
0.9.6,3,1,0,0,0,1,4,0,185,1,2,0,false
0.9.6,3,1,0,0,0,0,0,0,185,1,3,0,true
0.9.0,3,1,0,0,0,1,1,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,2,1,0,0,0,0,1,0,37,2,6,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,4,0,false
0.9.6,3,2,0,0,0,0,2,0,94,1,1,0,false
0.9.6,3,2,0,0,0,0,11,0,185,1,1,0,true
0.9.6,5,1,3,0,0,0,1,0,168,1,1,0,false
0.9.6,1,1,0,0,0,0,0,0,185,2,2,0,false
0.9.0,20,10,1,0,1,4,2,10,45,3,13,1,false
0.9.0,3,1,0,0,0,0,0,1,37,2,4,0,false
0.9.6,3,1,0,0,0,1,0,0,185,3,5,0,false
0.9.0,3,1,0,0,0,1,9,0,45,3,13,0,false
0.9.0,3,1,1,0,0,0,0,0,45,1,3,0,false
0.9.6,1,1,0,0,0,0,1,0,185,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.6,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,3,1,0,0,0,0,0,1,168,1,1,0,false
0.9.6,4,3,1,0,0,0,5,1,185,4,13,1,true
0.9.6,20,7,9,0,0,0,2,0,168,1,1,8,false
0.9.0,12,8,7,0,0,0,0,4,37,2,2,1,false
0.9.6,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,3,1,0,0,0,0,0,0,45,1,7,0,false
0.9.0,4,1,1,0,0,1,1,3,45,2,4,2,false
0.9.0,7,2,2,0,0,0,0,1,45,1,4,1,false
0.9.6,6,3,1,0,0,2,1,0,185,1,1,0,false
0.9.6,3,1,0,0,0,0,0,1,168,1,1,0,false
0.9.6,3,1,0,0,0,1,0,2,168,2,2,0,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,3,1,1,0,0,0,0,0,185,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,2,1,1,0,false
0.9.6,1,1,0,0,0,0,0,0,185,2,4,0,false
0.9.0,3,1,0,0,0,1,1,1,45,3,5,0,false
0.9.6,3,1,0,0,0,1,0,1,185,2,3,0,true
0.9.0,3,1,1,0,0,0,1,0,45,3,10,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,8,0,false
0.9.0,3,1,0,0,0,0,0,1,45,2,4,0,false
0.9.6,6,4,1,0,0,0,0,0,94,2,2,0,false
0.9.6,1,1,0,0,0,0,2,0,185,1,1,0,false
0.9.0,3,1,0,0,0,1,1,3,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.6,3,1,0,0,0,1,0,0,168,1,1,0,false
0.9.6,4,2,1,0,0,1,0,1,168,2,3,0,false
0.9.6,11,3,0,0,1,0,1,4,185,4,19,0,true
0.9.6,10,1,2,0,0,0,1,0,185,1,1,9,false
0.9.0,3,1,0,0,0,1,0,2,45,3,13,0,false
0.9.6,9,3,0,0,0,2,0,0,168,1,1,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,5,0,false
0.9.6,9,6,3,0,0,2,1,3,185,4,13,0,true
0.9.0,4,1,0,0,0,0,0,1,0,1,8,0,false
0.9.6,3,1,0,0,0,0,0,0,168,1,1,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.6,15,4,4,0,1,2,0,10,185,2,2,2,true
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.6,4,2,0,0,0,2,0,4,168,3,6,0,false
0.9.6,3,2,0,0,0,1,0,0,185,1,2,0,false
0.9.6,3,1,0,0,0,0,0,3,185,2,3,0,true
0.9.6,2,1,0,0,0,0,0,0,185,1,1,0,false
0.9.6,8,3,2,0,0,2,1,1,168,2,4,0,false
0.9.6,15,6,5,1,0,0,2,4,168,1,1,1,false
0.9.6,3,1,0,0,0,1,0,0,168,2,2,0,false
0.9.6,12,5,6,0,0,0,0,2,168,2,2,1,false
0.9.0,12,6,1,0,1,1,0,2,37,3,9,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,3,0,false
0.9.0,13,3,10,1,0,0,2,0,37,1,2,0,false
0.9.0,4,1,0,0,0,0,0,2,37,3,6,0,false
0.9.6,23,26,9,0,0,2,2,2,168,2,5,0,true
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.6,3,1,0,0,0,1,1,2,168,1,3,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,6,0,false
0.9.0,1,1,0,0,0,0,3,0,45,1,4,0,false
0.9.6,3,1,0,0,0,1,0,0,185,4,19,0,true
0.9.6,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.0,3,1,0,0,0,1,3,0,45,3,10,0,false
0.9.6,5,3,2,0,0,1,0,1,94,1,1,0,false
0.9.0,2,1,0,0,0,0,1,0,0,1,7,0,false
0.9.6,8,6,1,1,0,1,0,1,168,3,3,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.6,4,1,0,0,0,1,0,2,185,2,2,0,true
0.9.0,13,4,6,1,0,0,0,2,37,2,2,2,false
0.9.6,3,1,0,0,0,1,0,0,168,1,1,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.6,67,28,26,2,1,1,0,17,185,1,3,5,false
0.9.6,17,6,6,0,1,1,2,5,185,1,3,5,false
0.9.6,3,2,0,0,0,1,7,1,185,2,5,0,false
0.9.0,15,2,0,0,0,0,0,0,37,2,3,0,false
0.9.6,13,3,1,0,1,1,0,3,185,2,4,0,false
0.9.0,5,4,0,0,0,3,1,1,45,3,8,0,false
0.9.6,4,2,0,1,0,1,0,0,94,1,1,0,false
0.9.6,9,3,3,0,0,1,0,0,168,1,1,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,1,0,1,5,0,false
0.9.6,27,11,4,0,1,1,1,7,168,2,2,0,false
0.9.6,4,2,0,0,0,2,0,2,168,2,2,0,false
0.9.6,3,1,0,0,0,1,5,0,185,4,19,0,true
0.9.0,8,4,5,0,0,1,3,3,45,1,4,0,false
0.9.0,10,3,2,0,0,0,0,2,0,1,6,3,false
0.9.6,3,1,0,0,0,0,0,0,94,1,1,0,false
0.9.0,5,5,1,0,0,3,1,3,37,2,5,0,false
0.9.6,6,3,3,1,0,1,2,0,168,3,6,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,2,0,true
0.9.6,1,1,0,0,0,0,0,0,185,2,2,0,false
0.9.0,2,1,0,0,0,0,0,0,45,1,4,0,false
0.9.0,4,1,2,0,0,0,2,0,37,2,3,0,false
0.9.6,4,3,0,0,0,2,1,0,94,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.0,29,12,8,0,1,2,2,2,37,3,9,2,false
0.9.0,3,1,1,0,0,0,2,0,0,1,8,0,false
0.9.0,3,1,0,0,0,1,0,0,0,2,9,0,false
0.9.0,3,1,0,0,0,0,0,3,45,2,7,0,false
0.9.0,5,3,3,0,0,0,0,0,45,3,11,0,false
0.9.6,8,2,0,0,1,0,0,2,185,2,2,1,true
0.9.6,6,2,1,0,0,2,0,1,107,2,2,0,false
0.9.6,3,1,1,0,0,0,1,0,168,2,7,0,false
0.9.0,9,4,4,0,0,1,0,5,45,1,3,0,false
0.9.0,94,31,3,0,0,0,0,19,37,2,3,3,false
0.9.6,1,1,0,0,0,0,1,0,94,1,1,0,false
0.9.6,1,1,0,0,0,0,1,0,185,1,1,0,false
0.9.6,1,1,0,0,0,0,0,0,185,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,4,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,2,0,0,1,6,0,false
0.9.0,3,1,1,0,0,0,0,0,45,3,7,0,false
0.9.6,6,2,4,0,0,1,0,1,94,2,2,0,false
0.9.0,2,1,0,0,0,0,0,0,45,1,4,0,false
0.9.6,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,6,5,0,0,0,1,0,6,45,2,6,0,false
0.9.0,3,1,1,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,3,0,false
0.9.6,3,1,0,0,0,1,1,1,185,2,6,0,true
0.9.0,3,3,0,0,0,1,22,2,45,3,10,0,false
