release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion/java.java,getDelegate/0,org.apache.openjpa.jdbc.sql.LogicalUnion.UnionSelect.getDelegate/0,3,1,0,0,0,1,2,0,168,2,3,0,false
0.9.6,org/apache/openjpa/slice/DistributedConfiguration.java,getActiveSliceNames/0,org.apache.openjpa.slice.DistributedConfiguration.getActiveSliceNames/0,1,1,0,0,0,0,1,0,-1,-1,0,0,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractQueryCache/java.java,"fireEvent/2[java.lang.Object,java.lang.Object]","org.apache.openjpa.datacache.AbstractQueryCache.fireEvent/2[java.lang.Object,java.lang.Object]",10,3,2,0,1,0,0,1,185,0,0,1,false
0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCache/java.java,getStatistics/0,org.apache.openjpa.persistence.StoreCache.getStatistics/0,1,1,0,0,0,0,0,0,185,3,3,0,false
0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser/java.java,"parseOneToMany/2[org.apache.openjpa.persistence.FieldMetaData,org.xml.sax.Attributes]","org.apache.openjpa.persistence.XMLPersistenceMetaDataParser.parseOneToMany/2[org.apache.openjpa.persistence.FieldMetaData,org.xml.sax.Attributes]",6,2,1,0,0,0,1,3,185,3,6,1,false
0.9.6,org/apache/openjpa/slice/jdbc/DistributedResultSet.java,getCursorName/0,org.apache.openjpa.slice.jdbc.DistributedResultSet.getCursorName/0,3,1,0,0,0,1,0,0,-1,-1,0,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerFieldStrategy/java.java,"joinRelation/3[org.apache.openjpa.jdbc.meta.strats.Joins,boolean,boolean]","org.apache.openjpa.jdbc.meta.strats.HandlerFieldStrategy.joinRelation/3[org.apache.openjpa.jdbc.meta.strats.Joins,boolean,boolean]",4,2,0,0,0,1,0,1,168,2,3,0,false
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services/java.java,getImplementors/1[java.lang.Class],org.apache.openjpa.lib.util.Services.getImplementors/1[java.lang.Class],3,1,0,0,0,1,0,1,94,1,1,0,false
0.9.6,org/apache/openjpa/slice/jdbc/DistributedPreparedStatement.java,"setBytes/2[int,byte[]]","org.apache.openjpa.slice.jdbc.DistributedPreparedStatement.setBytes/2[int,byte[]]",3,2,0,0,0,0,0,0,-1,-1,0,1,false
0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerFactory/java.java,getConnectionPassword/0,org.apache.openjpa.persistence.OpenJPAEntityManager.getConnectionPassword/0,1,1,0,0,0,0,0,0,185,2,2,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManagerImpl/java.java,"PreparedStatementManagerImpl/2[org.apache.openjpa.jdbc.kernel.JDBCStore,java.sql.Connection]","org.apache.openjpa.jdbc.kernel.PreparedStatementManagerImpl.PreparedStatementManagerImpl/2[org.apache.openjpa.jdbc.kernel.JDBCStore,java.sql.Connection]",5,1,3,0,0,0,0,0,168,1,1,0,false
