release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory/java.java,"toSelect/13[org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.JDBCFetchConfiguration,org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.SQLBuffer,boolean,boolean,long,long,boolean,org.apache.openjpa.jdbc.sql.Select]","org.apache.openjpa.jdbc.sql.DBDictionary.toSelect/13[org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.JDBCFetchConfiguration,org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.SQLBuffer,boolean,boolean,long,long,boolean,org.apache.openjpa.jdbc.sql.Select]",3,1,0,0,0,1,1,3,706,1,1,0,true
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/SequenceMapping/java.java,addStandardProperties/1[java.lang.StringBuffer],org.apache.openjpa.jdbc.meta.SequenceMapping.addStandardProperties/1[java.lang.StringBuffer],8,3,0,0,0,0,0,1,706,0,0,0,false
1.1.0,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl/java.java,"refreshAll/2[java.util.Collection,org.apache.openjpa.kernel.OpCallbacks]","org.apache.openjpa.kernel.BrokerImpl.refreshAll/2[java.util.Collection,org.apache.openjpa.kernel.OpCallbacks]",14,6,1,0,1,2,0,6,95,0,0,1,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl/java.java,"OpenJPAConfigurationImpl/2[boolean,boolean]","org.apache.openjpa.conf.OpenJPAConfigurationImpl.OpenJPAConfigurationImpl/2[boolean,boolean]",247,3,92,0,0,0,0,5,723,0,0,1,false
1.1.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser/java.java,"parseOrderColumn/2[org.apache.openjpa.persistence.jdbc.FieldMapping,org.apache.openjpa.persistence.jdbc.OrderColumn]","org.apache.openjpa.persistence.jdbc.AnnotationPersistenceMappingParser.parseOrderColumn/2[org.apache.openjpa.persistence.jdbc.FieldMapping,org.apache.openjpa.persistence.jdbc.OrderColumn]",13,5,1,0,0,1,1,0,706,0,0,1,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener/java.java,getDeclaredMap/1[java.lang.String],org.apache.openjpa.persistence.meta.Types.Managed.getDeclaredMap/1[java.lang.String],3,1,0,0,0,1,0,1,723,0,0,0,false
1.1.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl/java.java,retrieveAll/1[java.lang.Object[]],org.apache.openjpa.persistence.EntityManagerImpl.retrieveAll/1[java.lang.Object[]],3,1,0,0,0,0,0,1,723,0,0,0,false
1.1.0,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl/java.java,"deleteAll/2[java.util.Collection,org.apache.openjpa.kernel.OpCallbacks]","org.apache.openjpa.kernel.BrokerImpl.deleteAll/2[java.util.Collection,org.apache.openjpa.kernel.OpCallbacks]",21,4,4,0,2,0,0,7,95,0,0,0,false
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Joins/java.java,"AbstractCollection/3[org.apache.openjpa.persistence.criteria.FromImpl<?,Z>,org.apache.openjpa.persistence.meta.Members.PluralAttributeImpl<? super Z,C,E>,org.apache.openjpa.persistence.criteria.JoinType]","org.apache.openjpa.persistence.criteria.Joins.AbstractCollection.AbstractCollection/3[org.apache.openjpa.persistence.criteria.FromImpl<?,Z>,org.apache.openjpa.persistence.meta.Members.PluralAttributeImpl<? super Z,C,E>,org.apache.openjpa.persistence.criteria.JoinType]",4,1,1,0,0,0,0,1,706,0,0,0,false
1.1.0,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl/java.java,free/0,org.apache.openjpa.kernel.BrokerImpl.free/0,64,15,24,1,4,0,2,2,95,0,0,10,false
1.1.0,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl/java.java,getBrokerFactory/0,org.apache.openjpa.kernel.BrokerImpl.getBrokerFactory/0,3,1,0,0,0,1,0,0,95,0,0,0,false
1.1.0,org/apache/openjpa/persistence/criteria/SubqueryImpl.java,getRestriction/0,org.apache.openjpa.persistence.criteria.SubqueryImpl.getRestriction/0,3,1,0,0,0,1,0,2,-1,-1,0,0,false
1.1.0,org/apache/openjpa/persistence/meta/Members$Map.java,getMultiplicity/0,org.apache.openjpa.persistence.meta.Members.Map.getMultiplicity/0,3,1,0,0,0,1,0,0,-1,-1,0,0,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ClassRedefiner/java.java,canRedefineClasses/0,org.apache.openjpa.enhance.ClassRedefiner.canRedefineClasses/0,20,5,5,0,1,1,1,1,57,0,0,3,false
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/QueryExpressionsState/java.java,"Index/1[org.apache.openjpa.persistence.criteria.Joins.List<?,?>]","org.apache.openjpa.persistence.criteria.Expressions.Index.Index/1[org.apache.openjpa.persistence.criteria.Joins.List<?,?>]",3,1,0,0,0,0,1,0,702,0,0,0,false
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData/java.java,getDatabaseProductVersion/0,org.apache.openjpa.lib.jdbc.DelegatingDatabaseMetaData.getDatabaseProductVersion/0,3,1,0,0,0,1,0,0,632,0,0,0,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener/java.java,getBindableJavaType/0,org.apache.openjpa.persistence.meta.Types.Entity.getBindableJavaType/0,3,1,0,0,0,1,0,1,723,0,0,0,false
1.1.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl/java.java,ignorePreparedQuery/0,org.apache.openjpa.persistence.QueryImpl.ignorePreparedQuery/0,11,2,6,0,0,1,1,3,723,1,2,1,false
